name,category,n,m,mode,method,count,max,checks,time_ms,status
gen_small_010.txt,small,22,34,0,Pivot-Orig,3,6,32,0.0095,ok
gen_small_010.txt,small,22,34,1,Pivot-Asc,3,6,32,0.008375,ok
gen_small_010.txt,small,22,34,2,Pivot-Desc,3,6,32,0.008916,ok
gen_small_010.txt,small,22,34,6,RSib-BF,3,6,22,0.018666,ok
gen_small_010.txt,small,22,34,7,RSib-BT,3,6,22,0.023667,ok
gen_small_010.txt,small,22,34,8,RSib-Greedy,3,6,22,0.015834,ok
gen_small_010.txt,small,22,34,9,RSib-Bitmask,3,6,22,0.016209,ok
gen_small_010.txt,small,22,34,10,RSib-InclMin,3,6,22,0.018083,ok
gen_small_011.txt,small,17,101,0,Pivot-Orig,81,6,174,0.058875,ok
gen_small_011.txt,small,17,101,1,Pivot-Asc,81,6,173,0.05575,ok
gen_small_011.txt,small,17,101,2,Pivot-Desc,81,6,172,0.053292,ok
gen_small_011.txt,small,17,101,6,RSib-BF,81,6,132,0.484167,ok
gen_small_011.txt,small,17,101,7,RSib-BT,81,6,132,0.3465,ok
gen_small_011.txt,small,17,101,8,RSib-Greedy,72,6,126,0.217292,ok
gen_small_011.txt,small,17,101,9,RSib-Bitmask,81,6,132,0.386,ok
gen_small_011.txt,small,17,101,10,RSib-InclMin,81,6,132,0.336583,ok
gen_small_012.txt,small,22,3,0,Pivot-Orig,0,0,24,0.003042,ok
gen_small_012.txt,small,22,3,1,Pivot-Asc,0,0,24,0.002667,ok
gen_small_012.txt,small,22,3,2,Pivot-Desc,0,0,24,0.002792,ok
gen_small_012.txt,small,22,3,6,RSib-BF,0,0,25,0.002083,ok
gen_small_012.txt,small,22,3,7,RSib-BT,0,0,25,0.001917,ok
gen_small_012.txt,small,22,3,8,RSib-Greedy,0,0,25,0.001958,ok
gen_small_012.txt,small,22,3,9,RSib-Bitmask,0,0,25,0.001917,ok
gen_small_012.txt,small,22,3,10,RSib-InclMin,0,0,25,0.002291,ok
gen_small_013.txt,small,21,19,0,Pivot-Orig,0,0,37,0.010208,ok
gen_small_013.txt,small,21,19,1,Pivot-Asc,0,0,37,0.006917,ok
gen_small_013.txt,small,21,19,2,Pivot-Desc,0,0,37,0.007166,ok
gen_small_013.txt,small,21,19,6,RSib-BF,0,0,40,0.0035,ok
gen_small_013.txt,small,21,19,7,RSib-BT,0,0,40,0.003291,ok
gen_small_013.txt,small,21,19,8,RSib-Greedy,0,0,40,0.003958,ok
gen_small_013.txt,small,21,19,9,RSib-Bitmask,0,0,40,0.003209,ok
gen_small_013.txt,small,21,19,10,RSib-InclMin,0,0,40,0.003042,ok
gen_small_014.txt,small,19,31,0,Pivot-Orig,3,3,42,0.011333,ok
gen_small_014.txt,small,19,31,1,Pivot-Asc,3,3,42,0.013208,ok
gen_small_014.txt,small,19,31,2,Pivot-Desc,3,3,41,0.014375,ok
gen_small_014.txt,small,19,31,6,RSib-BF,3,3,33,0.022167,ok
gen_small_014.txt,small,19,31,7,RSib-BT,3,3,33,0.02725,ok
gen_small_014.txt,small,19,31,8,RSib-Greedy,3,3,33,0.024375,ok
gen_small_014.txt,small,19,31,9,RSib-Bitmask,3,3,33,0.026334,ok
gen_small_014.txt,small,19,31,10,RSib-InclMin,3,3,33,0.024959,ok
gen_small_015.txt,small,22,89,0,Pivot-Orig,48,4,105,0.038542,ok
gen_small_015.txt,small,22,89,1,Pivot-Asc,48,4,104,0.036167,ok
gen_small_015.txt,small,22,89,2,Pivot-Desc,48,4,104,0.0435,ok
gen_small_015.txt,small,22,89,6,RSib-BF,48,4,66,0.140167,ok
gen_small_015.txt,small,22,89,7,RSib-BT,48,4,66,0.208875,ok
gen_small_015.txt,small,22,89,8,RSib-Greedy,36,4,51,0.141834,ok
gen_small_015.txt,small,22,89,9,RSib-Bitmask,48,4,66,0.139042,ok
gen_small_015.txt,small,22,89,10,RSib-InclMin,48,4,66,0.120292,ok
gen_small_016.txt,small,13,52,0,Pivot-Orig,22,6,52,0.017792,ok
gen_small_016.txt,small,13,52,1,Pivot-Asc,22,6,53,0.017833,ok
gen_small_016.txt,small,13,52,2,Pivot-Desc,22,6,50,0.018084,ok
gen_small_016.txt,small,13,52,6,RSib-BF,22,6,38,0.10675,ok
gen_small_016.txt,small,13,52,7,RSib-BT,22,6,38,0.084042,ok
gen_small_016.txt,small,13,52,8,RSib-Greedy,18,6,34,0.057375,ok
gen_small_016.txt,small,13,52,9,RSib-Bitmask,22,6,38,0.099792,ok
gen_small_016.txt,small,13,52,10,RSib-InclMin,22,6,38,0.085208,ok
gen_small_017.txt,small,24,207,0,Pivot-Orig,165,10,369,0.124958,ok
gen_small_017.txt,small,24,207,1,Pivot-Asc,165,10,376,0.142208,ok
gen_small_017.txt,small,24,207,2,Pivot-Desc,165,10,396,0.128125,ok
gen_small_017.txt,small,24,207,6,RSib-BF,165,10,342,8.46983,ok
gen_small_017.txt,small,24,207,7,RSib-BT,165,10,342,3.62625,ok
gen_small_017.txt,small,24,207,8,RSib-Greedy,87,9,222,0.3995,ok
gen_small_017.txt,small,24,207,9,RSib-Bitmask,165,10,342,4.65225,ok
gen_small_017.txt,small,24,207,10,RSib-InclMin,165,10,342,3.79004,ok
gen_small_018.txt,small,18,4,0,Pivot-Orig,0,0,21,0.002959,ok
gen_small_018.txt,small,18,4,1,Pivot-Asc,0,0,21,0.002584,ok
gen_small_018.txt,small,18,4,2,Pivot-Desc,0,0,21,0.002708,ok
gen_small_018.txt,small,18,4,6,RSib-BF,0,0,22,0.001875,ok
gen_small_018.txt,small,18,4,7,RSib-BT,0,0,22,0.001833,ok
gen_small_018.txt,small,18,4,8,RSib-Greedy,0,0,22,0.002084,ok
gen_small_018.txt,small,18,4,9,RSib-Bitmask,0,0,22,0.001958,ok
gen_small_018.txt,small,18,4,10,RSib-InclMin,0,0,22,0.00175,ok
gen_small_019.txt,small,25,24,0,Pivot-Orig,1,3,45,0.0095,ok
gen_small_019.txt,small,25,24,1,Pivot-Asc,1,3,45,0.009375,ok
gen_small_019.txt,small,25,24,2,Pivot-Desc,1,3,45,0.00875,ok
gen_small_019.txt,small,25,24,6,RSib-BF,1,3,34,0.013167,ok
gen_small_019.txt,small,25,24,7,RSib-BT,1,3,34,0.012875,ok
gen_small_019.txt,small,25,24,8,RSib-Greedy,1,3,34,0.012459,ok
gen_small_019.txt,small,25,24,9,RSib-Bitmask,1,3,34,0.013917,ok
gen_small_019.txt,small,25,24,10,RSib-InclMin,1,3,34,0.013,ok
gen_small_020.txt,small,15,32,0,Pivot-Orig,3,6,23,0.007667,ok
gen_small_020.txt,small,15,32,1,Pivot-Asc,3,6,23,0.008084,ok
gen_small_020.txt,small,15,32,2,Pivot-Desc,3,6,23,0.007416,ok
gen_small_020.txt,small,15,32,6,RSib-BF,3,6,16,0.016583,ok
gen_small_020.txt,small,15,32,7,RSib-BT,3,6,16,0.013,ok
gen_small_020.txt,small,15,32,8,RSib-Greedy,3,6,16,0.014,ok
gen_small_020.txt,small,15,32,9,RSib-Bitmask,3,6,16,0.013666,ok
gen_small_020.txt,small,15,32,10,RSib-InclMin,3,6,16,0.013625,ok
gen_small_021.txt,small,23,89,0,Pivot-Orig,40,5,97,0.045334,ok
gen_small_021.txt,small,23,89,1,Pivot-Asc,40,5,95,0.035583,ok
gen_small_021.txt,small,23,89,2,Pivot-Desc,40,5,101,0.033667,ok
gen_small_021.txt,small,23,89,6,RSib-BF,40,5,64,0.11925,ok
gen_small_021.txt,small,23,89,7,RSib-BT,40,5,64,0.095916,ok
gen_small_021.txt,small,23,89,8,RSib-Greedy,32,5,57,0.068416,ok
gen_small_021.txt,small,23,89,9,RSib-Bitmask,40,5,64,0.107875,ok
gen_small_021.txt,small,23,89,10,RSib-InclMin,40,5,64,0.093416,ok
gen_small_022.txt,small,19,101,0,Pivot-Orig,51,6,119,0.044083,ok
gen_small_022.txt,small,19,101,1,Pivot-Asc,51,6,118,0.042458,ok
gen_small_022.txt,small,19,101,2,Pivot-Desc,51,6,120,0.044125,ok
gen_small_022.txt,small,19,101,6,RSib-BF,51,6,79,0.232625,ok
gen_small_022.txt,small,19,101,7,RSib-BT,51,6,79,0.171708,ok
gen_small_022.txt,small,19,101,8,RSib-Greedy,40,6,71,0.11375,ok
gen_small_022.txt,small,19,101,9,RSib-Bitmask,51,6,79,0.215,ok
gen_small_022.txt,small,19,101,10,RSib-InclMin,51,6,79,0.171084,ok
gen_small_023.txt,small,24,204,0,Pivot-Orig,261,8,543,0.173459,ok
gen_small_023.txt,small,24,204,1,Pivot-Asc,261,8,551,0.178916,ok
gen_small_023.txt,small,24,204,2,Pivot-Desc,261,8,551,0.166042,ok
gen_small_023.txt,small,24,204,6,RSib-BF,261,8,417,4.41433,ok
gen_small_023.txt,small,24,204,7,RSib-BT,261,8,417,2.38675,ok
gen_small_023.txt,small,24,204,8,RSib-Greedy,147,8,291,0.589209,ok
gen_small_023.txt,small,24,204,9,RSib-Bitmask,261,8,417,2.73821,ok
gen_small_023.txt,small,24,204,10,RSib-InclMin,261,8,417,2.20858,ok
gen_small_024.txt,small,17,2,0,Pivot-Orig,0,0,18,0.002083,ok
gen_small_024.txt,small,17,2,1,Pivot-Asc,0,0,18,0.001916,ok
gen_small_024.txt,small,17,2,2,Pivot-Desc,0,0,18,0.001791,ok
gen_small_024.txt,small,17,2,6,RSib-BF,0,0,19,0.001625,ok
gen_small_024.txt,small,17,2,7,RSib-BT,0,0,19,0.001458,ok
gen_small_024.txt,small,17,2,8,RSib-Greedy,0,0,19,0.001416,ok
gen_small_024.txt,small,17,2,9,RSib-Bitmask,0,0,19,0.001334,ok
gen_small_024.txt,small,17,2,10,RSib-InclMin,0,0,19,0.001375,ok
gen_small_025.txt,small,15,7,0,Pivot-Orig,0,0,20,0.003667,ok
gen_small_025.txt,small,15,7,1,Pivot-Asc,0,0,20,0.00325,ok
gen_small_025.txt,small,15,7,2,Pivot-Desc,0,0,20,0.003584,ok
gen_small_025.txt,small,15,7,6,RSib-BF,0,0,22,0.002,ok
gen_small_025.txt,small,15,7,7,RSib-BT,0,0,22,0.002041,ok
gen_small_025.txt,small,15,7,8,RSib-Greedy,0,0,22,0.001792,ok
gen_small_025.txt,small,15,7,9,RSib-Bitmask,0,0,22,0.00175,ok
gen_small_025.txt,small,15,7,10,RSib-InclMin,0,0,22,0.001709,ok
gen_small_026.txt,small,25,60,0,Pivot-Orig,21,3,73,0.020167,ok
gen_small_026.txt,small,25,60,1,Pivot-Asc,21,3,73,0.0195,ok
gen_small_026.txt,small,25,60,2,Pivot-Desc,21,3,74,0.019792,ok
gen_small_026.txt,small,25,60,6,RSib-BF,21,3,56,0.057834,ok
gen_small_026.txt,small,25,60,7,RSib-BT,21,3,56,0.054875,ok
gen_small_026.txt,small,25,60,8,RSib-Greedy,18,3,49,0.049875,ok
gen_small_026.txt,small,25,60,9,RSib-Bitmask,21,3,56,0.057208,ok
gen_small_026.txt,small,25,60,10,RSib-InclMin,21,3,56,0.05675,ok
gen_small_027.txt,small,21,81,0,Pivot-Orig,44,5,95,0.027666,ok
gen_small_027.txt,small,21,81,1,Pivot-Asc,44,5,95,0.029291,ok
gen_small_027.txt,small,21,81,2,Pivot-Desc,44,5,95,0.0295,ok
gen_small_027.txt,small,21,81,6,RSib-BF,44,5,62,0.102125,ok
gen_small_027.txt,small,21,81,7,RSib-BT,44,5,62,0.089,ok
gen_small_027.txt,small,21,81,8,RSib-Greedy,31,5,48,0.06475,ok
gen_small_027.txt,small,21,81,9,RSib-Bitmask,44,5,62,0.101958,ok
gen_small_027.txt,small,21,81,10,RSib-InclMin,44,5,62,0.09175,ok
gen_small_028.txt,small,16,72,0,Pivot-Orig,33,6,71,0.027459,ok
gen_small_028.txt,small,16,72,1,Pivot-Asc,33,6,71,0.038708,ok
gen_small_028.txt,small,16,72,2,Pivot-Desc,33,6,71,0.025958,ok
gen_small_028.txt,small,16,72,6,RSib-BF,33,6,54,0.165042,ok
gen_small_028.txt,small,16,72,7,RSib-BT,33,6,54,0.122541,ok
gen_small_028.txt,small,16,72,8,RSib-Greedy,28,6,50,0.083,ok
gen_small_028.txt,small,16,72,9,RSib-Bitmask,33,6,54,0.148,ok
gen_small_028.txt,small,16,72,10,RSib-InclMin,33,6,54,0.121125,ok
gen_small_029.txt,small,14,75,0,Pivot-Orig,24,9,59,0.024208,ok
gen_small_029.txt,small,14,75,1,Pivot-Asc,24,9,65,0.028208,ok
gen_small_029.txt,small,14,75,2,Pivot-Desc,24,9,61,0.026584,ok
gen_small_029.txt,small,14,75,6,RSib-BF,24,9,59,0.234458,ok
gen_small_029.txt,small,14,75,7,RSib-BT,24,9,59,0.173458,ok
gen_small_029.txt,small,14,75,8,RSib-Greedy,20,9,57,0.089209,ok
gen_small_029.txt,small,14,75,9,RSib-Bitmask,24,9,59,0.167417,ok
gen_small_029.txt,small,14,75,10,RSib-InclMin,24,9,59,0.167917,ok
gen_medium_000.txt,medium,59,184,0,Pivot-Orig,15,3,221,0.050917,ok
gen_medium_000.txt,medium,59,184,1,Pivot-Asc,15,3,222,0.054125,ok
gen_medium_000.txt,medium,59,184,2,Pivot-Desc,15,3,224,0.058375,ok
gen_medium_000.txt,medium,59,184,6,RSib-BF,15,3,181,0.090792,ok
gen_medium_000.txt,medium,59,184,7,RSib-BT,15,3,181,0.10875,ok
gen_medium_000.txt,medium,59,184,8,RSib-Greedy,13,3,171,0.078375,ok
gen_medium_000.txt,medium,59,184,9,RSib-Bitmask,15,3,181,0.089917,ok
gen_medium_000.txt,medium,59,184,10,RSib-InclMin,15,3,181,0.088625,ok
gen_medium_001.txt,medium,59,107,0,Pivot-Orig,8,8,103,0.031625,ok
gen_medium_001.txt,medium,59,107,1,Pivot-Asc,8,8,105,0.032167,ok
gen_medium_001.txt,medium,59,107,2,Pivot-Desc,8,8,103,0.030416,ok
gen_medium_001.txt,medium,59,107,6,RSib-BF,8,8,80,0.060959,ok
gen_medium_001.txt,medium,59,107,7,RSib-BT,8,8,80,0.057625,ok
gen_medium_001.txt,medium,59,107,8,RSib-Greedy,8,8,80,0.058167,ok
gen_medium_001.txt,medium,59,107,9,RSib-Bitmask,8,8,80,0.066292,ok
gen_medium_001.txt,medium,59,107,10,RSib-InclMin,8,8,80,0.060292,ok
gen_medium_002.txt,medium,47,68,0,Pivot-Orig,3,3,107,0.021833,ok
gen_medium_002.txt,medium,47,68,1,Pivot-Asc,3,3,108,0.025875,ok
gen_medium_002.txt,medium,47,68,2,Pivot-Desc,3,3,107,0.021542,ok
gen_medium_002.txt,medium,47,68,6,RSib-BF,3,3,88,0.032583,ok
gen_medium_002.txt,medium,47,68,7,RSib-BT,3,3,88,0.036208,ok
gen_medium_002.txt,medium,47,68,8,RSib-Greedy,3,3,88,0.034042,ok
gen_medium_002.txt,medium,47,68,9,RSib-Bitmask,3,3,88,0.033625,ok
gen_medium_002.txt,medium,47,68,10,RSib-InclMin,3,3,88,0.036833,ok
gen_medium_003.txt,medium,47,126,0,Pivot-Orig,32,3,156,0.039875,ok
gen_medium_003.txt,medium,47,126,1,Pivot-Asc,32,3,155,0.050291,ok
gen_medium_003.txt,medium,47,126,2,Pivot-Desc,32,3,157,0.040833,ok
gen_medium_003.txt,medium,47,126,6,RSib-BF,32,3,107,0.088292,ok
gen_medium_003.txt,medium,47,126,7,RSib-BT,32,3,107,0.090667,ok
gen_medium_003.txt,medium,47,126,8,RSib-Greedy,29,3,100,0.084167,ok
gen_medium_003.txt,medium,47,126,9,RSib-Bitmask,32,3,107,0.096666,ok
gen_medium_003.txt,medium,47,126,10,RSib-InclMin,32,3,107,0.094417,ok
gen_medium_004.txt,medium,43,191,0,Pivot-Orig,84,4,230,0.077833,ok
gen_medium_004.txt,medium,43,191,1,Pivot-Asc,84,4,230,0.076625,ok
gen_medium_004.txt,medium,43,191,2,Pivot-Desc,84,4,236,0.076625,ok
gen_medium_004.txt,medium,43,191,6,RSib-BF,84,4,137,0.202541,ok
gen_medium_004.txt,medium,43,191,7,RSib-BT,84,4,137,0.167625,ok
gen_medium_004.txt,medium,43,191,8,RSib-Greedy,62,4,112,0.129583,ok
gen_medium_004.txt,medium,43,191,9,RSib-Bitmask,84,4,137,0.184791,ok
gen_medium_004.txt,medium,43,191,10,RSib-InclMin,84,4,137,0.170791,ok
gen_medium_005.txt,medium,36,194,0,Pivot-Orig,122,4,253,0.08975,ok
gen_medium_005.txt,medium,36,194,1,Pivot-Asc,122,4,255,0.079625,ok
gen_medium_005.txt,medium,36,194,2,Pivot-Desc,122,4,257,0.078416,ok
gen_medium_005.txt,medium,36,194,6,RSib-BF,122,4,175,0.325833,ok
gen_medium_005.txt,medium,36,194,7,RSib-BT,122,4,175,0.226583,ok
gen_medium_005.txt,medium,36,194,8,RSib-Greedy,74,4,101,0.141083,ok
gen_medium_005.txt,medium,36,194,9,RSib-Bitmask,122,4,175,0.284333,ok
gen_medium_005.txt,medium,36,194,10,RSib-InclMin,122,4,175,0.230334,ok
gen_medium_006.txt,medium,50,16,0,Pivot-Orig,0,0,64,0.009833,ok
gen_medium_006.txt,medium,50,16,1,Pivot-Asc,0,0,64,0.009416,ok
gen_medium_006.txt,medium,50,16,2,Pivot-Desc,0,0,64,0.008875,ok
gen_medium_006.txt,medium,50,16,6,RSib-BF,0,0,66,0.006208,ok
gen_medium_006.txt,medium,50,16,7,RSib-BT,0,0,66,0.004917,ok
gen_medium_006.txt,medium,50,16,8,RSib-Greedy,0,0,66,0.004208,ok
gen_medium_006.txt,medium,50,16,9,RSib-Bitmask,0,0,66,0.004792,ok
gen_medium_006.txt,medium,50,16,10,RSib-InclMin,0,0,66,0.004708,ok
gen_medium_007.txt,medium,41,28,0,Pivot-Orig,0,0,66,0.013083,ok
gen_medium_007.txt,medium,41,28,1,Pivot-Asc,0,0,66,0.011791,ok
gen_medium_007.txt,medium,41,28,2,Pivot-Desc,0,0,66,0.01075,ok
gen_medium_007.txt,medium,41,28,6,RSib-BF,0,0,69,0.00575,ok
gen_medium_007.txt,medium,41,28,7,RSib-BT,0,0,69,0.006834,ok
gen_medium_007.txt,medium,41,28,8,RSib-Greedy,0,0,69,0.005,ok
gen_medium_007.txt,medium,41,28,9,RSib-Bitmask,0,0,69,0.00475,ok
gen_medium_007.txt,medium,41,28,10,RSib-InclMin,0,0,69,0.005041,ok
gen_medium_008.txt,medium,57,119,0,Pivot-Orig,12,3,163,0.038583,ok
gen_medium_008.txt,medium,57,119,1,Pivot-Asc,12,3,162,0.036875,ok
gen_medium_008.txt,medium,57,119,2,Pivot-Desc,12,3,163,0.037375,ok
gen_medium_008.txt,medium,57,119,6,RSib-BF,12,3,124,0.063708,ok
gen_medium_008.txt,medium,57,119,7,RSib-BT,12,3,124,0.066333,ok
gen_medium_008.txt,medium,57,119,8,RSib-Greedy,12,3,123,0.080625,ok
gen_medium_008.txt,medium,57,119,9,RSib-Bitmask,12,3,124,0.069834,ok
gen_medium_008.txt,medium,57,119,10,RSib-InclMin,12,3,124,0.060375,ok
gen_medium_009.txt,medium,45,111,0,Pivot-Orig,8,3,143,0.031333,ok
gen_medium_009.txt,medium,45,111,1,Pivot-Asc,8,3,142,0.033375,ok
gen_medium_009.txt,medium,45,111,2,Pivot-Desc,8,3,142,0.035625,ok
gen_medium_009.txt,medium,45,111,6,RSib-BF,8,3,119,0.056334,ok
gen_medium_009.txt,medium,45,111,7,RSib-BT,8,3,119,0.06225,ok
gen_medium_009.txt,medium,45,111,8,RSib-Greedy,8,3,116,0.052791,ok
gen_medium_009.txt,medium,45,111,9,RSib-Bitmask,8,3,119,0.053958,ok
gen_medium_009.txt,medium,45,111,10,RSib-InclMin,8,3,119,0.05275,ok
gen_medium_010.txt,medium,47,86,0,Pivot-Orig,4,8,74,0.027875,ok
gen_medium_010.txt,medium,47,86,1,Pivot-Asc,4,8,74,0.022542,ok
gen_medium_010.txt,medium,47,86,2,Pivot-Desc,4,8,74,0.020916,ok
gen_medium_010.txt,medium,47,86,6,RSib-BF,4,8,52,0.033667,ok
gen_medium_010.txt,medium,47,86,7,RSib-BT,4,8,52,0.032375,ok
gen_medium_010.txt,medium,47,86,8,RSib-Greedy,4,8,52,0.029959,ok
gen_medium_010.txt,medium,47,86,9,RSib-Bitmask,4,8,52,0.032458,ok
gen_medium_010.txt,medium,47,86,10,RSib-InclMin,4,8,52,0.032791,ok
gen_medium_011.txt,medium,37,199,0,Pivot-Orig,122,5,257,0.084917,ok
gen_medium_011.txt,medium,37,199,1,Pivot-Asc,122,5,268,0.086625,ok
gen_medium_011.txt,medium,37,199,2,Pivot-Desc,122,5,254,0.079167,ok
gen_medium_011.txt,medium,37,199,6,RSib-BF,122,5,165,0.293375,ok
gen_medium_011.txt,medium,37,199,7,RSib-BT,122,5,165,0.248834,ok
gen_medium_011.txt,medium,37,199,8,RSib-Greedy,72,5,101,0.138708,ok
gen_medium_011.txt,medium,37,199,9,RSib-Bitmask,122,5,165,0.288375,ok
gen_medium_011.txt,medium,37,199,10,RSib-InclMin,122,5,165,0.233667,ok
gen_medium_012.txt,medium,32,11,0,Pivot-Orig,0,0,42,0.006,ok
gen_medium_012.txt,medium,32,11,1,Pivot-Asc,0,0,42,0.005792,ok
gen_medium_012.txt,medium,32,11,2,Pivot-Desc,0,0,42,0.006,ok
gen_medium_012.txt,medium,32,11,6,RSib-BF,0,0,43,0.003875,ok
gen_medium_012.txt,medium,32,11,7,RSib-BT,0,0,43,0.003667,ok
gen_medium_012.txt,medium,32,11,8,RSib-Greedy,0,0,43,0.003458,ok
gen_medium_012.txt,medium,32,11,9,RSib-Bitmask,0,0,43,0.003458,ok
gen_medium_012.txt,medium,32,11,10,RSib-InclMin,0,0,43,0.003792,ok
gen_medium_013.txt,medium,43,39,0,Pivot-Orig,1,3,77,0.016667,ok
gen_medium_013.txt,medium,43,39,1,Pivot-Asc,1,3,77,0.015625,ok
gen_medium_013.txt,medium,43,39,2,Pivot-Desc,1,3,77,0.015416,ok
gen_medium_013.txt,medium,43,39,6,RSib-BF,1,3,59,0.025542,ok
gen_medium_013.txt,medium,43,39,7,RSib-BT,1,3,59,0.025208,ok
gen_medium_013.txt,medium,43,39,8,RSib-Greedy,1,3,59,0.022667,ok
gen_medium_013.txt,medium,43,39,9,RSib-Bitmask,1,3,59,0.042792,ok
gen_medium_013.txt,medium,43,39,10,RSib-InclMin,1,3,59,0.023834,ok
gen_medium_014.txt,medium,48,77,0,Pivot-Orig,2,3,115,0.024792,ok
gen_medium_014.txt,medium,48,77,1,Pivot-Asc,2,3,115,0.025041,ok
gen_medium_014.txt,medium,48,77,2,Pivot-Desc,2,3,115,0.02375,ok
gen_medium_014.txt,medium,48,77,6,RSib-BF,2,3,92,0.034,ok
gen_medium_014.txt,medium,48,77,7,RSib-BT,2,3,92,0.036458,ok
gen_medium_014.txt,medium,48,77,8,RSib-Greedy,2,3,92,0.040875,ok
gen_medium_014.txt,medium,48,77,9,RSib-Bitmask,2,3,92,0.036709,ok
gen_medium_014.txt,medium,48,77,10,RSib-InclMin,2,3,92,0.035125,ok
gen_medium_015.txt,medium,37,67,0,Pivot-Orig,8,3,92,0.022833,ok
gen_medium_015.txt,medium,37,67,1,Pivot-Asc,8,3,93,0.020834,ok
gen_medium_015.txt,medium,37,67,2,Pivot-Desc,8,3,91,0.023416,ok
gen_medium_015.txt,medium,37,67,6,RSib-BF,8,3,65,0.047041,ok
gen_medium_015.txt,medium,37,67,7,RSib-BT,8,3,65,0.040042,ok
gen_medium_015.txt,medium,37,67,8,RSib-Greedy,8,3,65,0.042292,ok
gen_medium_015.txt,medium,37,67,9,RSib-Bitmask,8,3,65,0.042667,ok
gen_medium_015.txt,medium,37,67,10,RSib-InclMin,8,3,65,0.041,ok
gen_medium_016.txt,medium,56,323,0,Pivot-Orig,176,4,407,0.132792,ok
gen_medium_016.txt,medium,56,323,1,Pivot-Asc,176,4,407,0.127084,ok
gen_medium_016.txt,medium,56,323,2,Pivot-Desc,176,4,416,0.159333,ok
gen_medium_016.txt,medium,56,323,6,RSib-BF,176,4,259,0.391958,ok
gen_medium_016.txt,medium,56,323,7,RSib-BT,176,4,259,0.311459,ok
gen_medium_016.txt,medium,56,323,8,RSib-Greedy,107,4,156,0.178833,ok
gen_medium_016.txt,medium,56,323,9,RSib-Bitmask,176,4,259,0.373208,ok
gen_medium_016.txt,medium,56,323,10,RSib-InclMin,176,4,259,0.320041,ok
gen_medium_017.txt,medium,46,319,0,Pivot-Orig,226,5,473,0.154708,ok
gen_medium_017.txt,medium,46,319,1,Pivot-Asc,226,5,475,0.154125,ok
gen_medium_017.txt,medium,46,319,2,Pivot-Desc,226,5,471,0.154584,ok
gen_medium_017.txt,medium,46,319,6,RSib-BF,226,5,292,0.725125,ok
gen_medium_017.txt,medium,46,319,7,RSib-BT,226,5,292,0.595875,ok
gen_medium_017.txt,medium,46,319,8,RSib-Greedy,109,5,151,0.285292,ok
gen_medium_017.txt,medium,46,319,9,RSib-Bitmask,226,5,292,0.711083,ok
gen_medium_017.txt,medium,46,319,10,RSib-InclMin,226,5,292,0.526,ok
gen_medium_018.txt,medium,42,97,0,Pivot-Orig,14,3,124,0.028542,ok
gen_medium_018.txt,medium,42,97,1,Pivot-Asc,14,3,125,0.030583,ok
gen_medium_018.txt,medium,42,97,2,Pivot-Desc,14,3,122,0.029916,ok
gen_medium_018.txt,medium,42,97,6,RSib-BF,14,3,97,0.075,ok
gen_medium_018.txt,medium,42,97,7,RSib-BT,14,3,97,0.066375,ok
gen_medium_018.txt,medium,42,97,8,RSib-Greedy,13,3,93,0.063458,ok
gen_medium_018.txt,medium,42,97,9,RSib-Bitmask,14,3,97,0.065333,ok
gen_medium_018.txt,medium,42,97,10,RSib-InclMin,14,3,97,0.065541,ok
gen_medium_019.txt,medium,35,83,0,Pivot-Orig,5,8,58,0.024375,ok
gen_medium_019.txt,medium,35,83,1,Pivot-Asc,5,8,58,0.024334,ok
gen_medium_019.txt,medium,35,83,2,Pivot-Desc,5,8,58,0.0235,ok
gen_medium_019.txt,medium,35,83,6,RSib-BF,5,8,40,0.03025,ok
gen_medium_019.txt,medium,35,83,7,RSib-BT,5,8,40,0.031875,ok
gen_medium_019.txt,medium,35,83,8,RSib-Greedy,5,8,40,0.031541,ok
gen_medium_019.txt,medium,35,83,9,RSib-Bitmask,5,8,40,0.040916,ok
gen_medium_019.txt,medium,35,83,10,RSib-InclMin,5,8,40,0.034,ok
gen_medium_020.txt,medium,50,95,0,Pivot-Orig,16,3,131,0.03125,ok
gen_medium_020.txt,medium,50,95,1,Pivot-Asc,16,3,132,0.029792,ok
gen_medium_020.txt,medium,50,95,2,Pivot-Desc,16,3,131,0.029292,ok
